json_file,model_name,model_private,model_num_parameters,assin2_rte,assin2_sts,faquad_nli,hatebr_offensive
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/adalbertojunior/Llama-3-8B-Instruct-Portuguese-v0.1/results_2024-04-20T16-07-27.469361.json,adalbertojunior/Llama-3-8B-Instruct-Portuguese-v0.1,False,8030261248,0.8979843685726039,0.7348666722148917,0.732803507810359,0.8820752294294207
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/adalbertojunior/Llama-3-8B-Instruct-Portuguese-v0.2/results_2024-04-22T19-02-02.927179.json,adalbertojunior/Llama-3-8B-Instruct-Portuguese-v0.2,False,8030277632,0.9203334459840036,0.7844428141792892,0.7603096357001466,0.8712435987876552
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/adalbertojunior/Llama-3-8B-Instruct-Portuguese-v0.2-fft/results_2024-04-22T23-44-45.695403.json,adalbertojunior/Llama-3-8B-Instruct-Portuguese-v0.2-fft,False,8030277632,0.9154394690903739,0.7789241548512724,0.6851214766037457,0.822700856945858
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/adalbertojunior/Llama-3-8B-Instruct-Portuguese-v0.3/results_2024-04-23T19-01-24.318718.json,adalbertojunior/Llama-3-8B-Instruct-Portuguese-v0.3,False,8030261248,0.895774051058968,0.7564562960862433,0.4471267110923455,0.821464409954509
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/adalbertojunior/Llama-3-8B-Instruct-Portuguese-v0.4/results_2024-04-24T04-20-43.795920.json,adalbertojunior/Llama-3-8B-Instruct-Portuguese-v0.4,False,8030261248,0.9064486128380835,0.7389090235338851,0.4396551724137931,0.6373674355957164
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/adalbertojunior/Mistral-7b-Portuguese-V0.1/results_2024-04-26T13-21-33.541008.json,adalbertojunior/Mistral-7b-Portuguese-V0.1,False,7241756672,0.3333333333333333,0.0013300802451966486,0.0,0.36904107740212666
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/adalbertojunior/NeuralDaredevil-Dolphin-Portuguese/results_2024-06-11T15-31-29.072829.json,adalbertojunior/NeuralDaredevil-Dolphin-Portuguese,False,8030261248,0.9305019305019305,0.7464639123068089,0.7775191675794085,0.8617010767559024
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/adalbertojunior/Qwen1.5-32B-Dolphin-Portuguese-v0.1/results_2024-04-30T22-20-08.456711.json,adalbertojunior/Qwen1.5-32B-Dolphin-Portuguese-v0.1,False,32512545792,0.9365953910677771,0.7770083928372574,0.821448192506318,0.8670860473371804
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/AdaptLLM/finance-LLM/results_2024-04-24T13-38-50.219195.json,AdaptLLM/finance-LLM,False,6738423808,0.7173994459883221,0.3141019003448064,0.6856866537717602,0.6665618718263835
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/AdaptLLM/finance-LLM-13B/results_2024-04-24T18-00-42.073230.json,AdaptLLM/finance-LLM-13B,False,13015874560,0.8704914563684142,0.6914158506759536,0.6137142857142857,0.8210157972117231
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/AdaptLLM/law-LLM/results_2024-04-24T01-23-04.736612.json,AdaptLLM/law-LLM,False,6738423808,0.7690457097032879,0.2736321836385559,0.6837598520969155,0.6310564282443625
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/AdaptLLM/law-LLM-13B/results_2024-04-24T17-20-32.289644.json,AdaptLLM/law-LLM-13B,False,13015874560,0.7762008093366958,0.6862803522831282,0.5589431210148192,0.7648719048333295
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/AdaptLLM/medicine-LLM/results_2024-04-24T13-09-44.649718.json,AdaptLLM/medicine-LLM,False,6738423808,0.7412241742464284,0.30610797857979344,0.6385993049986635,0.4569817890542286
